c,w,wLabel,typeLabel,date
http://www.wikidata.org/entity/Q116477698,http://www.wikidata.org/entity/Q182218,The Avengers,film,2012-04-27T00:00:00Z
http://www.wikidata.org/entity/Q116477759,http://www.wikidata.org/entity/Q182218,The Avengers,film,2012-04-27T00:00:00Z
http://www.wikidata.org/entity/Q116477823,http://www.wikidata.org/entity/Q182218,The Avengers,film,2012-04-27T00:00:00Z
http://www.wikidata.org/entity/Q116477895,http://www.wikidata.org/entity/Q182218,The Avengers,film,2012-04-27T00:00:00Z
http://www.wikidata.org/entity/Q116477939,http://www.wikidata.org/entity/Q182218,The Avengers,film,2012-04-27T00:00:00Z
http://www.wikidata.org/entity/Q116477978,http://www.wikidata.org/entity/Q182218,The Avengers,film,2012-04-27T00:00:00Z
http://www.wikidata.org/entity/Q116478025,http://www.wikidata.org/entity/Q182218,The Avengers,film,2012-04-27T00:00:00Z
http://www.wikidata.org/entity/Q116478044,http://www.wikidata.org/entity/Q182218,The Avengers,film,2012-04-27T00:00:00Z
http://www.wikidata.org/entity/Q116476742,http://www.wikidata.org/entity/Q182218,The Avengers,film,2012-05-04T00:00:00Z
http://www.wikidata.org/entity/Q116476870,http://www.wikidata.org/entity/Q182218,The Avengers,film,2012-05-04T00:00:00Z
http://www.wikidata.org/entity/Q116476893,http://www.wikidata.org/entity/Q182218,The Avengers,film,2012-05-04T00:00:00Z
http://www.wikidata.org/entity/Q116477026,http://www.wikidata.org/entity/Q182218,The Avengers,film,2012-05-04T00:00:00Z
http://www.wikidata.org/entity/Q116477056,http://www.wikidata.org/entity/Q182218,The Avengers,film,2012-05-04T00:00:00Z
http://www.wikidata.org/entity/Q116477184,http://www.wikidata.org/entity/Q182218,The Avengers,film,2012-05-04T00:00:00Z
http://www.wikidata.org/entity/Q116477330,http://www.wikidata.org/entity/Q182218,The Avengers,film,2012-05-04T00:00:00Z
http://www.wikidata.org/entity/Q116477580,http://www.wikidata.org/entity/Q182218,The Avengers,film,2012-05-04T00:00:00Z
http://www.wikidata.org/entity/Q116477589,http://www.wikidata.org/entity/Q182218,The Avengers,film,2012-05-04T00:00:00Z
http://www.wikidata.org/entity/Q116477698,http://www.wikidata.org/entity/Q182218,The Avengers,film,2012-05-04T00:00:00Z
http://www.wikidata.org/entity/Q116477759,http://www.wikidata.org/entity/Q182218,The Avengers,film,2012-05-04T00:00:00Z
http://www.wikidata.org/entity/Q116477823,http://www.wikidata.org/entity/Q182218,The Avengers,film,2012-05-04T00:00:00Z
http://www.wikidata.org/entity/Q116477895,http://www.wikidata.org/entity/Q182218,The Avengers,film,2012-05-04T00:00:00Z
http://www.wikidata.org/entity/Q116477939,http://www.wikidata.org/entity/Q182218,The Avengers,film,2012-05-04T00:00:00Z
http://www.wikidata.org/entity/Q116477978,http://www.wikidata.org/entity/Q182218,The Avengers,film,2012-05-04T00:00:00Z
http://www.wikidata.org/entity/Q116478025,http://www.wikidata.org/entity/Q182218,The Avengers,film,2012-05-04T00:00:00Z
http://www.wikidata.org/entity/Q116478044,http://www.wikidata.org/entity/Q182218,The Avengers,film,2012-05-04T00:00:00Z
http://www.wikidata.org/entity/Q116477589,http://www.wikidata.org/entity/Q205028,Iron Man 2,film,2010-05-07T00:00:00Z
http://www.wikidata.org/entity/Q116477330,http://www.wikidata.org/entity/Q209538,Iron Man 3,film,2013-04-24T00:00:00Z
http://www.wikidata.org/entity/Q116477330,http://www.wikidata.org/entity/Q209538,Iron Man 3,threequel,2013-04-24T00:00:00Z
http://www.wikidata.org/entity/Q116477330,http://www.wikidata.org/entity/Q209538,Iron Man 3,film,2013-04-25T00:00:00Z
http://www.wikidata.org/entity/Q116477330,http://www.wikidata.org/entity/Q209538,Iron Man 3,threequel,2013-04-25T00:00:00Z
http://www.wikidata.org/entity/Q116477330,http://www.wikidata.org/entity/Q209538,Iron Man 3,film,2013-04-26T00:00:00Z
http://www.wikidata.org/entity/Q116477330,http://www.wikidata.org/entity/Q209538,Iron Man 3,threequel,2013-04-26T00:00:00Z
http://www.wikidata.org/entity/Q116477330,http://www.wikidata.org/entity/Q209538,Iron Man 3,film,2013-05-01T00:00:00Z
http://www.wikidata.org/entity/Q116477330,http://www.wikidata.org/entity/Q209538,Iron Man 3,threequel,2013-05-01T00:00:00Z
http://www.wikidata.org/entity/Q116477330,http://www.wikidata.org/entity/Q209538,Iron Man 3,film,2013-05-03T00:00:00Z
http://www.wikidata.org/entity/Q116477330,http://www.wikidata.org/entity/Q209538,Iron Man 3,threequel,2013-05-03T00:00:00Z
http://www.wikidata.org/entity/Q116462283,http://www.wikidata.org/entity/Q275120,Captain America: The First Avenger,film,2011-07-22T00:00:00Z
http://www.wikidata.org/entity/Q116462294,http://www.wikidata.org/entity/Q275120,Captain America: The First Avenger,film,2011-07-22T00:00:00Z
http://www.wikidata.org/entity/Q116462338,http://www.wikidata.org/entity/Q275120,Captain America: The First Avenger,film,2011-07-22T00:00:00Z
http://www.wikidata.org/entity/Q116462283,http://www.wikidata.org/entity/Q275120,Captain America: The First Avenger,film,2011-08-05T00:00:00Z
http://www.wikidata.org/entity/Q116462294,http://www.wikidata.org/entity/Q275120,Captain America: The First Avenger,film,2011-08-05T00:00:00Z
http://www.wikidata.org/entity/Q116462338,http://www.wikidata.org/entity/Q275120,Captain America: The First Avenger,film,2011-08-05T00:00:00Z
http://www.wikidata.org/entity/Q116462283,http://www.wikidata.org/entity/Q275120,Captain America: The First Avenger,film,2011-08-11T00:00:00Z
http://www.wikidata.org/entity/Q116462294,http://www.wikidata.org/entity/Q275120,Captain America: The First Avenger,film,2011-08-11T00:00:00Z
http://www.wikidata.org/entity/Q116819445,http://www.wikidata.org/entity/Q209538,Iron Man 3,threequel,2013-04-24T00:00:00Z
http://www.wikidata.org/entity/Q116819454,http://www.wikidata.org/entity/Q209538,Iron Man 3,threequel,2013-04-24T00:00:00Z
http://www.wikidata.org/entity/Q116819476,http://www.wikidata.org/entity/Q209538,Iron Man 3,threequel,2013-04-24T00:00:00Z
http://www.wikidata.org/entity/Q116819512,http://www.wikidata.org/entity/Q209538,Iron Man 3,threequel,2013-04-24T00:00:00Z
http://www.wikidata.org/entity/Q116819776,http://www.wikidata.org/entity/Q209538,Iron Man 3,threequel,2013-04-24T00:00:00Z
http://www.wikidata.org/entity/Q116819860,http://www.wikidata.org/entity/Q209538,Iron Man 3,threequel,2013-04-24T00:00:00Z
http://www.wikidata.org/entity/Q116819870,http://www.wikidata.org/entity/Q209538,Iron Man 3,threequel,2013-04-24T00:00:00Z
http://www.wikidata.org/entity/Q116835335,http://www.wikidata.org/entity/Q209538,Iron Man 3,threequel,2013-04-24T00:00:00Z
http://www.wikidata.org/entity/Q116835442,http://www.wikidata.org/entity/Q209538,Iron Man 3,threequel,2013-04-24T00:00:00Z
http://www.wikidata.org/entity/Q116835573,http://www.wikidata.org/entity/Q209538,Iron Man 3,threequel,2013-04-24T00:00:00Z
http://www.wikidata.org/entity/Q116835766,http://www.wikidata.org/entity/Q209538,Iron Man 3,threequel,2013-04-24T00:00:00Z
http://www.wikidata.org/entity/Q116835905,http://www.wikidata.org/entity/Q209538,Iron Man 3,threequel,2013-04-24T00:00:00Z
http://www.wikidata.org/entity/Q116836065,http://www.wikidata.org/entity/Q209538,Iron Man 3,threequel,2013-04-24T00:00:00Z
http://www.wikidata.org/entity/Q116819445,http://www.wikidata.org/entity/Q209538,Iron Man 3,threequel,2013-04-25T00:00:00Z
http://www.wikidata.org/entity/Q116819454,http://www.wikidata.org/entity/Q209538,Iron Man 3,threequel,2013-04-25T00:00:00Z
http://www.wikidata.org/entity/Q116819476,http://www.wikidata.org/entity/Q209538,Iron Man 3,threequel,2013-04-25T00:00:00Z
http://www.wikidata.org/entity/Q116819512,http://www.wikidata.org/entity/Q209538,Iron Man 3,threequel,2013-04-25T00:00:00Z
http://www.wikidata.org/entity/Q116819776,http://www.wikidata.org/entity/Q209538,Iron Man 3,threequel,2013-04-25T00:00:00Z
http://www.wikidata.org/entity/Q116819860,http://www.wikidata.org/entity/Q209538,Iron Man 3,threequel,2013-04-25T00:00:00Z
http://www.wikidata.org/entity/Q116819870,http://www.wikidata.org/entity/Q209538,Iron Man 3,threequel,2013-04-25T00:00:00Z
http://www.wikidata.org/entity/Q116835335,http://www.wikidata.org/entity/Q209538,Iron Man 3,threequel,2013-04-25T00:00:00Z
http://www.wikidata.org/entity/Q116835442,http://www.wikidata.org/entity/Q209538,Iron Man 3,threequel,2013-04-25T00:00:00Z
http://www.wikidata.org/entity/Q116835573,http://www.wikidata.org/entity/Q209538,Iron Man 3,threequel,2013-04-25T00:00:00Z
http://www.wikidata.org/entity/Q116835766,http://www.wikidata.org/entity/Q209538,Iron Man 3,threequel,2013-04-25T00:00:00Z
http://www.wikidata.org/entity/Q116835905,http://www.wikidata.org/entity/Q209538,Iron Man 3,threequel,2013-04-25T00:00:00Z
http://www.wikidata.org/entity/Q116836065,http://www.wikidata.org/entity/Q209538,Iron Man 3,threequel,2013-04-25T00:00:00Z
http://www.wikidata.org/entity/Q116819445,http://www.wikidata.org/entity/Q209538,Iron Man 3,threequel,2013-04-26T00:00:00Z
http://www.wikidata.org/entity/Q116819454,http://www.wikidata.org/entity/Q209538,Iron Man 3,threequel,2013-04-26T00:00:00Z
http://www.wikidata.org/entity/Q116819476,http://www.wikidata.org/entity/Q209538,Iron Man 3,threequel,2013-04-26T00:00:00Z
http://www.wikidata.org/entity/Q116819512,http://www.wikidata.org/entity/Q209538,Iron Man 3,threequel,2013-04-26T00:00:00Z
http://www.wikidata.org/entity/Q116819776,http://www.wikidata.org/entity/Q209538,Iron Man 3,threequel,2013-04-26T00:00:00Z
http://www.wikidata.org/entity/Q116819860,http://www.wikidata.org/entity/Q209538,Iron Man 3,threequel,2013-04-26T00:00:00Z
http://www.wikidata.org/entity/Q116819870,http://www.wikidata.org/entity/Q209538,Iron Man 3,threequel,2013-04-26T00:00:00Z
http://www.wikidata.org/entity/Q116835335,http://www.wikidata.org/entity/Q209538,Iron Man 3,threequel,2013-04-26T00:00:00Z
http://www.wikidata.org/entity/Q116835442,http://www.wikidata.org/entity/Q209538,Iron Man 3,threequel,2013-04-26T00:00:00Z
http://www.wikidata.org/entity/Q116835573,http://www.wikidata.org/entity/Q209538,Iron Man 3,threequel,2013-04-26T00:00:00Z
http://www.wikidata.org/entity/Q116835766,http://www.wikidata.org/entity/Q209538,Iron Man 3,threequel,2013-04-26T00:00:00Z
http://www.wikidata.org/entity/Q116835905,http://www.wikidata.org/entity/Q209538,Iron Man 3,threequel,2013-04-26T00:00:00Z
http://www.wikidata.org/entity/Q116836065,http://www.wikidata.org/entity/Q209538,Iron Man 3,threequel,2013-04-26T00:00:00Z
http://www.wikidata.org/entity/Q116819445,http://www.wikidata.org/entity/Q209538,Iron Man 3,threequel,2013-05-01T00:00:00Z
http://www.wikidata.org/entity/Q116819454,http://www.wikidata.org/entity/Q209538,Iron Man 3,threequel,2013-05-01T00:00:00Z
http://www.wikidata.org/entity/Q116819476,http://www.wikidata.org/entity/Q209538,Iron Man 3,threequel,2013-05-01T00:00:00Z
http://www.wikidata.org/entity/Q116819512,http://www.wikidata.org/entity/Q209538,Iron Man 3,threequel,2013-05-01T00:00:00Z
http://www.wikidata.org/entity/Q116819776,http://www.wikidata.org/entity/Q209538,Iron Man 3,threequel,2013-05-01T00:00:00Z
http://www.wikidata.org/entity/Q116819860,http://www.wikidata.org/entity/Q209538,Iron Man 3,threequel,2013-05-01T00:00:00Z
http://www.wikidata.org/entity/Q116819870,http://www.wikidata.org/entity/Q209538,Iron Man 3,threequel,2013-05-01T00:00:00Z
http://www.wikidata.org/entity/Q116835335,http://www.wikidata.org/entity/Q209538,Iron Man 3,threequel,2013-05-01T00:00:00Z
http://www.wikidata.org/entity/Q116835442,http://www.wikidata.org/entity/Q209538,Iron Man 3,threequel,2013-05-01T00:00:00Z
http://www.wikidata.org/entity/Q116835573,http://www.wikidata.org/entity/Q209538,Iron Man 3,threequel,2013-05-01T00:00:00Z
http://www.wikidata.org/entity/Q116835766,http://www.wikidata.org/entity/Q209538,Iron Man 3,threequel,2013-05-01T00:00:00Z
http://www.wikidata.org/entity/Q116835905,http://www.wikidata.org/entity/Q209538,Iron Man 3,threequel,2013-05-01T00:00:00Z
http://www.wikidata.org/entity/Q116836065,http://www.wikidata.org/entity/Q209538,Iron Man 3,threequel,2013-05-01T00:00:00Z
http://www.wikidata.org/entity/Q116819445,http://www.wikidata.org/entity/Q209538,Iron Man 3,threequel,2013-05-03T00:00:00Z
http://www.wikidata.org/entity/Q116819454,http://www.wikidata.org/entity/Q209538,Iron Man 3,threequel,2013-05-03T00:00:00Z
http://www.wikidata.org/entity/Q116819476,http://www.wikidata.org/entity/Q209538,Iron Man 3,threequel,2013-05-03T00:00:00Z
http://www.wikidata.org/entity/Q116819512,http://www.wikidata.org/entity/Q209538,Iron Man 3,threequel,2013-05-03T00:00:00Z
http://www.wikidata.org/entity/Q116819776,http://www.wikidata.org/entity/Q209538,Iron Man 3,threequel,2013-05-03T00:00:00Z
http://www.wikidata.org/entity/Q116819860,http://www.wikidata.org/entity/Q209538,Iron Man 3,threequel,2013-05-03T00:00:00Z
http://www.wikidata.org/entity/Q116819870,http://www.wikidata.org/entity/Q209538,Iron Man 3,threequel,2013-05-03T00:00:00Z
http://www.wikidata.org/entity/Q116835335,http://www.wikidata.org/entity/Q209538,Iron Man 3,threequel,2013-05-03T00:00:00Z
http://www.wikidata.org/entity/Q116835442,http://www.wikidata.org/entity/Q209538,Iron Man 3,threequel,2013-05-03T00:00:00Z
http://www.wikidata.org/entity/Q116835573,http://www.wikidata.org/entity/Q209538,Iron Man 3,threequel,2013-05-03T00:00:00Z
http://www.wikidata.org/entity/Q116835766,http://www.wikidata.org/entity/Q209538,Iron Man 3,threequel,2013-05-03T00:00:00Z
http://www.wikidata.org/entity/Q116835905,http://www.wikidata.org/entity/Q209538,Iron Man 3,threequel,2013-05-03T00:00:00Z
http://www.wikidata.org/entity/Q116836065,http://www.wikidata.org/entity/Q209538,Iron Man 3,threequel,2013-05-03T00:00:00Z
http://www.wikidata.org/entity/Q116478104,http://www.wikidata.org/entity/Q537911,Agents of S.H.I.E.L.D.,television series,
http://www.wikidata.org/entity/Q116478260,http://www.wikidata.org/entity/Q537911,Agents of S.H.I.E.L.D.,television series,
http://www.wikidata.org/entity/Q116478319,http://www.wikidata.org/entity/Q537911,Agents of S.H.I.E.L.D.,television series,
http://www.wikidata.org/entity/Q116835573,http://www.wikidata.org/entity/Q537911,Agents of S.H.I.E.L.D.,television series,
http://www.wikidata.org/entity/Q116478319,http://www.wikidata.org/entity/Q1138903,Iron Man 2,video game,2010-04-29T00:00:00Z
http://www.wikidata.org/entity/Q116478319,http://www.wikidata.org/entity/Q1138903,Iron Man 2,video game,2010-04-30T00:00:00Z
http://www.wikidata.org/entity/Q116478319,http://www.wikidata.org/entity/Q1138903,Iron Man 2,video game,2010-05-04T00:00:00Z
http://www.wikidata.org/entity/Q116819410,http://www.wikidata.org/entity/Q1369354,Iron Man,video game,2008-05-02T00:00:00Z
http://www.wikidata.org/entity/Q116819410,http://www.wikidata.org/entity/Q1369354,Iron Man,video game,2008-05-08T00:00:00Z
http://www.wikidata.org/entity/Q116478319,http://www.wikidata.org/entity/Q1765358,Captain America: The Winter Soldier,film,2014-03-26T00:00:00Z
http://www.wikidata.org/entity/Q116478319,http://www.wikidata.org/entity/Q1765358,Captain America: The Winter Soldier,film,2014-03-27T00:00:00Z
http://www.wikidata.org/entity/Q116478319,http://www.wikidata.org/entity/Q1765358,Captain America: The Winter Soldier,film,2014-03-28T00:00:00Z
http://www.wikidata.org/entity/Q116478319,http://www.wikidata.org/entity/Q1765358,Captain America: The Winter Soldier,film,2014-04-03T00:00:00Z
http://www.wikidata.org/entity/Q116478319,http://www.wikidata.org/entity/Q1765358,Captain America: The Winter Soldier,film,2014-04-04T00:00:00Z
http://www.wikidata.org/entity/Q116478319,http://www.wikidata.org/entity/Q1765358,Captain America: The Winter Soldier,film,2014-04-10T00:00:00Z
http://www.wikidata.org/entity/Q116478141,http://www.wikidata.org/entity/Q5887360,Guardians of the Galaxy,film,2014-07-31T00:00:00Z
http://www.wikidata.org/entity/Q116478141,http://www.wikidata.org/entity/Q5887360,Guardians of the Galaxy,film,2014-08-01T00:00:00Z
http://www.wikidata.org/entity/Q116478141,http://www.wikidata.org/entity/Q5887360,Guardians of the Galaxy,film,2014-08-13T00:00:00Z
http://www.wikidata.org/entity/Q116478141,http://www.wikidata.org/entity/Q5887360,Guardians of the Galaxy,film,2014-08-14T00:00:00Z
http://www.wikidata.org/entity/Q116478141,http://www.wikidata.org/entity/Q5887360,Guardians of the Galaxy,film,2014-08-28T00:00:00Z
http://www.wikidata.org/entity/Q116478572,http://www.wikidata.org/entity/Q14171368,Avengers: Age of Ultron,film,2015-04-22T00:00:00Z
http://www.wikidata.org/entity/Q116478695,http://www.wikidata.org/entity/Q14171368,Avengers: Age of Ultron,film,2015-04-22T00:00:00Z
http://www.wikidata.org/entity/Q116835442,http://www.wikidata.org/entity/Q14171368,Avengers: Age of Ultron,film,2015-04-22T00:00:00Z
http://www.wikidata.org/entity/Q116478572,http://www.wikidata.org/entity/Q14171368,Avengers: Age of Ultron,film,2015-04-23T00:00:00Z
http://www.wikidata.org/entity/Q116478695,http://www.wikidata.org/entity/Q14171368,Avengers: Age of Ultron,film,2015-04-23T00:00:00Z
http://www.wikidata.org/entity/Q116835442,http://www.wikidata.org/entity/Q14171368,Avengers: Age of Ultron,film,2015-04-23T00:00:00Z
http://www.wikidata.org/entity/Q116478572,http://www.wikidata.org/entity/Q14171368,Avengers: Age of Ultron,film,2015-04-30T00:00:00Z
http://www.wikidata.org/entity/Q116478695,http://www.wikidata.org/entity/Q14171368,Avengers: Age of Ultron,film,2015-04-30T00:00:00Z
http://www.wikidata.org/entity/Q116835442,http://www.wikidata.org/entity/Q14171368,Avengers: Age of Ultron,film,2015-04-30T00:00:00Z
http://www.wikidata.org/entity/Q116478572,http://www.wikidata.org/entity/Q14171368,Avengers: Age of Ultron,film,2015-05-01T00:00:00Z
http://www.wikidata.org/entity/Q116478695,http://www.wikidata.org/entity/Q14171368,Avengers: Age of Ultron,film,2015-05-01T00:00:00Z
http://www.wikidata.org/entity/Q116835442,http://www.wikidata.org/entity/Q14171368,Avengers: Age of Ultron,film,2015-05-01T00:00:00Z
http://www.wikidata.org/entity/Q116478572,http://www.wikidata.org/entity/Q14171368,Avengers: Age of Ultron,film,2015-05-07T00:00:00Z
http://www.wikidata.org/entity/Q116478695,http://www.wikidata.org/entity/Q14171368,Avengers: Age of Ultron,film,2015-05-07T00:00:00Z
http://www.wikidata.org/entity/Q116835442,http://www.wikidata.org/entity/Q14171368,Avengers: Age of Ultron,film,2015-05-07T00:00:00Z
http://www.wikidata.org/entity/Q4135325,http://www.wikidata.org/entity/Q14171368,Avengers: Age of Ultron,film,2015-04-22T00:00:00Z
http://www.wikidata.org/entity/Q4412856,http://www.wikidata.org/entity/Q14171368,Avengers: Age of Ultron,film,2015-04-22T00:00:00Z
http://www.wikidata.org/entity/Q23750365,http://www.wikidata.org/entity/Q14171368,Avengers: Age of Ultron,film,2015-04-22T00:00:00Z
http://www.wikidata.org/entity/Q19836,http://www.wikidata.org/entity/Q14171368,Avengers: Age of Ultron,film,2015-04-23T00:00:00Z
http://www.wikidata.org/entity/Q2473486,http://www.wikidata.org/entity/Q14171368,Avengers: Age of Ultron,film,2015-04-23T00:00:00Z
http://www.wikidata.org/entity/Q4135325,http://www.wikidata.org/entity/Q14171368,Avengers: Age of Ultron,film,2015-04-23T00:00:00Z
http://www.wikidata.org/entity/Q4412856,http://www.wikidata.org/entity/Q14171368,Avengers: Age of Ultron,film,2015-04-23T00:00:00Z
http://www.wikidata.org/entity/Q23750365,http://www.wikidata.org/entity/Q14171368,Avengers: Age of Ultron,film,2015-04-23T00:00:00Z
http://www.wikidata.org/entity/Q19836,http://www.wikidata.org/entity/Q14171368,Avengers: Age of Ultron,film,2015-04-30T00:00:00Z
http://www.wikidata.org/entity/Q2473486,http://www.wikidata.org/entity/Q14171368,Avengers: Age of Ultron,film,2015-04-30T00:00:00Z
http://www.wikidata.org/entity/Q4135325,http://www.wikidata.org/entity/Q14171368,Avengers: Age of Ultron,film,2015-04-30T00:00:00Z
http://www.wikidata.org/entity/Q4412856,http://www.wikidata.org/entity/Q14171368,Avengers: Age of Ultron,film,2015-04-30T00:00:00Z
http://www.wikidata.org/entity/Q23750365,http://www.wikidata.org/entity/Q14171368,Avengers: Age of Ultron,film,2015-04-30T00:00:00Z
http://www.wikidata.org/entity/Q19836,http://www.wikidata.org/entity/Q14171368,Avengers: Age of Ultron,film,2015-05-01T00:00:00Z
http://www.wikidata.org/entity/Q2473486,http://www.wikidata.org/entity/Q14171368,Avengers: Age of Ultron,film,2015-05-01T00:00:00Z
http://www.wikidata.org/entity/Q4135325,http://www.wikidata.org/entity/Q14171368,Avengers: Age of Ultron,film,2015-05-01T00:00:00Z
http://www.wikidata.org/entity/Q4412856,http://www.wikidata.org/entity/Q14171368,Avengers: Age of Ultron,film,2015-05-01T00:00:00Z
http://www.wikidata.org/entity/Q23750365,http://www.wikidata.org/entity/Q14171368,Avengers: Age of Ultron,film,2015-05-01T00:00:00Z
http://www.wikidata.org/entity/Q19836,http://www.wikidata.org/entity/Q14171368,Avengers: Age of Ultron,film,2015-05-07T00:00:00Z
http://www.wikidata.org/entity/Q2473486,http://www.wikidata.org/entity/Q14171368,Avengers: Age of Ultron,film,2015-05-07T00:00:00Z
http://www.wikidata.org/entity/Q4135325,http://www.wikidata.org/entity/Q14171368,Avengers: Age of Ultron,film,2015-05-07T00:00:00Z
http://www.wikidata.org/entity/Q4412856,http://www.wikidata.org/entity/Q14171368,Avengers: Age of Ultron,film,2015-05-07T00:00:00Z
http://www.wikidata.org/entity/Q23750365,http://www.wikidata.org/entity/Q14171368,Avengers: Age of Ultron,film,2015-05-07T00:00:00Z
http://www.wikidata.org/entity/Q2473486,http://www.wikidata.org/entity/Q18393953,The Well,television series episode,2013-11-19T00:00:00Z
http://www.wikidata.org/entity/Q2473486,http://www.wikidata.org/entity/Q18393953,The Well,television series episode,2014-04-01T00:00:00Z
http://www.wikidata.org/entity/Q4412856,http://www.wikidata.org/entity/Q18406872,Doctor Strange,film,2016-10-20T00:00:00Z
http://www.wikidata.org/entity/Q4412856,http://www.wikidata.org/entity/Q18406872,Doctor Strange,film,2016-10-26T00:00:00Z
http://www.wikidata.org/entity/Q4412856,http://www.wikidata.org/entity/Q18406872,Doctor Strange,film,2016-10-27T00:00:00Z
http://www.wikidata.org/entity/Q4412856,http://www.wikidata.org/entity/Q18406872,Doctor Strange,film,2016-10-28T00:00:00Z
http://www.wikidata.org/entity/Q4412856,http://www.wikidata.org/entity/Q18406872,Doctor Strange,film,2016-11-03T00:00:00Z
http://www.wikidata.org/entity/Q4412856,http://www.wikidata.org/entity/Q18406872,Doctor Strange,film,2016-11-04T00:00:00Z
http://www.wikidata.org/entity/Q2893095,http://www.wikidata.org/entity/Q18407657,Captain America: Civil War,film,2016-04-27T00:00:00Z
http://www.wikidata.org/entity/Q2893095,http://www.wikidata.org/entity/Q18407657,Captain America: Civil War,film,2016-04-28T00:00:00Z
http://www.wikidata.org/entity/Q2893095,http://www.wikidata.org/entity/Q18407657,Captain America: Civil War,film,2016-04-29T00:00:00Z
http://www.wikidata.org/entity/Q2893095,http://www.wikidata.org/entity/Q18407657,Captain America: Civil War,film,2016-05-05T00:00:00Z
http://www.wikidata.org/entity/Q2893095,http://www.wikidata.org/entity/Q18407657,Captain America: Civil War,film,2016-05-06T00:00:00Z
http://www.wikidata.org/entity/Q2009899,http://www.wikidata.org/entity/Q20649425,Guardians of the Galaxy,animated television series,
http://www.wikidata.org/entity/Q19836,http://www.wikidata.org/entity/Q22665878,Thor: Ragnarok,film,2017-01-01T00:00:00Z
http://www.wikidata.org/entity/Q4412856,http://www.wikidata.org/entity/Q22665878,Thor: Ragnarok,film,2017-01-01T00:00:00Z
http://www.wikidata.org/entity/Q19836,http://www.wikidata.org/entity/Q22665878,Thor: Ragnarok,film,2017-10-25T00:00:00Z
http://www.wikidata.org/entity/Q4412856,http://www.wikidata.org/entity/Q22665878,Thor: Ragnarok,film,2017-10-25T00:00:00Z
http://www.wikidata.org/entity/Q19836,http://www.wikidata.org/entity/Q22665878,Thor: Ragnarok,film,2017-10-26T00:00:00Z
http://www.wikidata.org/entity/Q4412856,http://www.wikidata.org/entity/Q22665878,Thor: Ragnarok,film,2017-10-26T00:00:00Z
http://www.wikidata.org/entity/Q19836,http://www.wikidata.org/entity/Q22665878,Thor: Ragnarok,film,2017-10-27T00:00:00Z
http://www.wikidata.org/entity/Q4412856,http://www.wikidata.org/entity/Q22665878,Thor: Ragnarok,film,2017-10-27T00:00:00Z
http://www.wikidata.org/entity/Q19836,http://www.wikidata.org/entity/Q22665878,Thor: Ragnarok,film,2017-10-31T00:00:00Z
http://www.wikidata.org/entity/Q4412856,http://www.wikidata.org/entity/Q22665878,Thor: Ragnarok,film,2017-10-31T00:00:00Z
http://www.wikidata.org/entity/Q19836,http://www.wikidata.org/entity/Q22665878,Thor: Ragnarok,film,2017-11-01T00:00:00Z
http://www.wikidata.org/entity/Q4412856,http://www.wikidata.org/entity/Q22665878,Thor: Ragnarok,film,2017-11-01T00:00:00Z
http://www.wikidata.org/entity/Q19836,http://www.wikidata.org/entity/Q22665878,Thor: Ragnarok,film,2017-11-02T00:00:00Z
http://www.wikidata.org/entity/Q4412856,http://www.wikidata.org/entity/Q22665878,Thor: Ragnarok,film,2017-11-02T00:00:00Z
http://www.wikidata.org/entity/Q19836,http://www.wikidata.org/entity/Q22665878,Thor: Ragnarok,film,2017-11-03T00:00:00Z
http://www.wikidata.org/entity/Q4412856,http://www.wikidata.org/entity/Q22665878,Thor: Ragnarok,film,2017-11-03T00:00:00Z
http://www.wikidata.org/entity/Q4412856,http://www.wikidata.org/entity/Q23010088,Spider-Man: Homecoming,film,2017-07-07T00:00:00Z
http://www.wikidata.org/entity/Q20679944,http://www.wikidata.org/entity/Q23780734,Black Panther,film,2018-02-14T00:00:00Z
http://www.wikidata.org/entity/Q20679944,http://www.wikidata.org/entity/Q23780734,Black Panther,film,2018-02-15T00:00:00Z
http://www.wikidata.org/entity/Q20679944,http://www.wikidata.org/entity/Q23780734,Black Panther,film,2018-04-25T00:00:00Z
http://www.wikidata.org/entity/Q19836,http://www.wikidata.org/entity/Q23780914,Avengers: Infinity War,film,2018-04-25T00:00:00Z
http://www.wikidata.org/entity/Q4412856,http://www.wikidata.org/entity/Q23780914,Avengers: Infinity War,film,2018-04-25T00:00:00Z
http://www.wikidata.org/entity/Q19836,http://www.wikidata.org/entity/Q23780914,Avengers: Infinity War,film,2018-04-26T00:00:00Z
http://www.wikidata.org/entity/Q4412856,http://www.wikidata.org/entity/Q23780914,Avengers: Infinity War,film,2018-04-26T00:00:00Z
http://www.wikidata.org/entity/Q19836,http://www.wikidata.org/entity/Q23780914,Avengers: Infinity War,film,2018-04-27T00:00:00Z
http://www.wikidata.org/entity/Q4412856,http://www.wikidata.org/entity/Q23780914,Avengers: Infinity War,film,2018-04-27T00:00:00Z
http://www.wikidata.org/entity/Q19836,http://www.wikidata.org/entity/Q23780914,Avengers: Infinity War,film,2018-05-11T00:00:00Z
http://www.wikidata.org/entity/Q4412856,http://www.wikidata.org/entity/Q23780914,Avengers: Infinity War,film,2018-05-11T00:00:00Z
http://www.wikidata.org/entity/Q19836,http://www.wikidata.org/entity/Q23781129,Captain Marvel,film,2019-03-06T00:00:00Z
